business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,Food,Restaurants,Bars,CoffeeTea,SpecFood,FastFood,Bakeries,Desserts,SushiBars,Cafes,Canadian,Juice,Pubs,EthnicFood,Japanese,IceCream,Sandwiches,Breakfast,Lounges,Chinese,Beer,Burgers,Wine,Shopping,American,Monday,Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday,fullbar,beerandwine,PriceRange1,PriceRange2,PriceRange3,PriceRange4,FreeWiFi,quiet_noise,veryloud_noise,loud_noise,PaidWiFi,GoodForKids,RestaurantsReservations,Caters,RestaurantsTableService,RestaurantsTakeOut,OutdoorSeating,BikeParking,HasTV,RestaurantsGoodForGroups,RestaurantsDelivery,checkins,UserExp,compliment_count,Simplified_PostalCode,PricingRange,DaysOpen
6c0lS8VP4EXyMefnJgvphg,Rowe Farms,2230 Bloor St W,Toronto,ON,M6S 1N6,43.6512772,-79.4767738,3.5,8,1,"Meat Shops, Specialty Food, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10:0-19:0,11:0-18:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-18:0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,S,3,7
DAX9vgyXP9ywTFdHzPT8IA,Pippins Tea Company,2098 Queen Street E,Toronto,ON,M4E 1E1,43.6710563,-79.2960004,4,4,1,Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10:0-19:0,11:0-17:0,10:0-19:0,10:0-19:0,10:0-20:0,10:0-20:0,10:0-18:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,E,2,7
Z5kjUEm1A18l864gb3XA8A,Town Crier Pub,115 John St,Toronto,ON,M5V 2E2,43.64814339,-79.39015147,4,181,1,"Restaurants, Nightlife, Pubs, Bars",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,651,28,2,V,2,7
3S7dSRPWXls4F4mm--rdFA,Squish Candy,"176 Yonge Street, Unit B1560",Toronto,ON,M5C 2L7,43.6517906,-79.3801688,4,18,1,"Shopping, Flowers & Gifts, Desserts, Specialty Food, Candy Stores, Gift Shops, Food",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17,5,1,C,3,7
niXKSy2D-Dd_uib7gnQGkQ,Black Eagle,457 Church St,Toronto,ON,M4Y 2C5,43.6641424,-79.3801478,3.5,14,1,"Gay Bars, Nightlife, Bars",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15:0-3:0,15:0-3:0,15:0-3:0,15:0-3:0,15:0-3:0,15:0-3:0,15:0-3:0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,21,1,0,Y,2,7
cyeTxRvsxMhD8B_fpTFw6A,D & Y Market,1913 Yonge Street,Toronto,ON,M4S 1Z3,43.6985265,-79.3964717,4,4,0,"Grocery, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,S,3,7
L4wjHHeoJ33KK59i3xpOqw,Asahi Sushi,640 Church St,Toronto,ON,M4W 3T5,43.6699469,-79.3829001,3,56,1,"Korean, Japanese, Restaurants, Sushi Bars",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,191,12,0,W,2,7
Xt2aQqrMzuABBvb82sK-Hw,McDonald's,121 Front Street E,Toronto,ON,M5A 4P7,43.6494672,-79.3704014,1.5,10,1,"Burgers, Restaurants, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6:0-0:0,6:0-23:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,40,5,0,A,1,7
MSk0zUrks56mv0nHarfcAg,Mac's Convenience Stores,144 Dundas St W,Toronto,ON,M5G 1C3,43.6555706,-79.3850128,3,3,0,"Convenience Stores, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,G,1,7
1pXyaPUXMqZyxW1Ew7BLUg,Guirei Japanese Restaurant,600 Queens Quay W,Toronto,ON,M5V 3M3,43.6366084,-79.3973546,3,61,1,"Japanese, Restaurants, Sushi Bars",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11:30-23:0,15:0-23:0,1/1/1900 0:00,11:30-23:0,11:30-23:0,11:30-23:0,12:0-23:0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,88,18,0,V,2,6
dht_FLsWVuO6TJeuLqY97g,A&W,2858 Dundas Street W,Toronto,ON,M6P 1Y8,43.665634,-79.461398,3,5,1,"Burgers, Restaurants, American (Traditional), Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,35,2,0,P,2,7
AskVA_OPP0cNXrpyfuawBw,Star Lobster Seafood Market,3280 Midland Avenue,Toronto,ON,M1V 4W8,43.8057913,-79.2888483,3.5,8,1,"Seafood Markets, Food, Specialty Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0,V,2,7
v-z5Tw5ds2sEvtk3Kj5x4w,Yupdduk,24-30 Finch Avenue W,Toronto,ON,M2N,43.7793264,-79.4175692,3,29,1,"Imported Food, Food, Korean, Restaurants, Ethnic Food, Specialty Food",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,37,11,0,N,2,7
dVz19OnbCfi0pjlSNV0bgQ,Rebekha Sushi 2 Go,883 Eglinton W,Toronto,ON,M6C 2C1,43.7006751,-79.42687891,4.5,3,0,"Sushi Bars, Japanese, Restaurants, Food Delivery Services, Food",1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,0,0,C,2,7
Ri_K4vaiRNQjlyutXgadog,California Thai,5150 Yonge Street,Toronto,ON,M2N 6L6,43.7686976,-79.4131633,2,7,1,"Restaurants, Chinese, Thai, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,N,1,7
1LysYiRg6lvwb76WHMfIyw,North Stars Bar & Grill,5433 Yonge Street,Toronto,ON,M2N 5R6,43.7765209,-79.4144396,3,9,1,"Bars, American (Traditional), Nightlife, Restaurants, Sports Bars",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,34,2,0,N,2,7
8JA0UIv3uzjvFkP3IABXMQ,Marcheleo's Gourmet Marketplace,181 Eglinton Avenue E,Toronto,ON,M4P 1J4,43.7079592,-79.3918805,4,13,1,"Event Planning & Services, Coffee & Tea, Caterers, Grocery, Specialty Food, Farmers Market, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8:0-21:0,10:0-18:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,10:0-20:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,2,0,P,2,7
BN7KeClLq8DR-crgAImpcQ,Trinity Common,303 Augusta Avenue,Toronto,ON,M5T 2M2,43.65675088,-79.40305185,3,76,1,"Restaurants, Nightlife, Bars",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,198,8,0,T,2,7
URGUzMJRhK5gLQKC4UztTQ,Taco bell,1338 Kennedy Road,Toronto,ON,M1P 2L6,43.76085791,-79.27986972,3,4,1,"Mexican, Restaurants, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11:0-23:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,P,2,7
U_SKqvm-dUtzDIrixCVdLw,Eating Garden Chinese Restaurant,43 Baldwin Street,Toronto,ON,M5T 1L1,43.6557848,-79.3937013,3,3,0,"Chinese, Food, Restaurants, Specialty Food, Ethnic Food",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,T,2,7
i3oRRwl3RWOxKfTtiJbliw,BarBurrito - Gerrard,1000 Gerrard St E,Toronto,ON,M4M 3G6,43.669144,-79.3391627,3,6,1,"Mexican, Restaurants, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11:0-21:0,11:0-18:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,M,2,7
yZsVStKgRul_oNjHsV99LQ,Kibo House Sushi and Cafe,701 Saint Clair Avenue  W,Toronto,ON,M6C 1B2,43.6814409,-79.4263448,3,3,0,"Restaurants, Coffee & Tea, Sushi Bars, Food",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,3,2,0,C,2,7
yUO7zPWGbumX42UzjbuBmw,Subway,548 Church Street,Toronto,ON,M4Y 2E1,43.6654189,-79.3810194,2,4,0,"Sandwiches, Restaurants, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7:0-0:0,9:0-1:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-1:0,8:0-1:0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,Y,1,7
7p54EUi6PylEtmSyMdIstA,Smile Dessert,E113-3262 Midland Avenue,Toronto,ON,M1V 0C4,43.804592,-79.290014,2,37,1,"Restaurants, Hong Kong Style Cafe, Desserts, Food",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,48,3,0,V,1,7
S5bNE4Pmin8OQUMOFod8bQ,Ciao Wine Bar,133 Yorkville Avenue,Toronto,ON,M5R 1C4,43.6704754,-79.3936453,3,126,0,"Nightlife, Italian, Restaurants, Wine Bars, Bars",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11:30-0:0,11:30-0:0,11:30-0:0,11:30-0:0,11:30-2:0,11:30-2:0,11:30-2:0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,143,16,0,R,3,7
YHE1PS0mhFbwKJm8iJpcuQ,The Communal Mule,984 Dundas St W,Toronto,ON,M6J,43.6505326,-79.4152092,3.5,22,0,"Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,2,0,J,2,7
gSPA67ulIn-u17ovvZ8aWw,Sobeys,2451 Danforth Avenue,Toronto,ON,M4C 1L1,43.6873925,-79.3038884,3.5,6,1,"Seafood Markets, Grocery, Food, Specialty Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,32,1,0,C,2,7
_X5P9hY8MKvyTypCnv3Upg,CXBO Chocolates,193 Baldwin Street,Toronto,ON,M5T 1M1,43.6544824,-79.4014126,4,17,1,"Chocolatiers & Shops, Food, Specialty Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11:0-19:0,11:0-17:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,10:0-18:0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13,2,0,T,3,7
6551kEXeYF2NCwlodvk1EQ,751 Lounge,751 Queen Street W,Toronto,ON,M6J 1G1,43.6463785,-79.4073521,3,28,0,"Nightlife, Pubs, Dive Bars, Lounges, Bars",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18:0-2:0,17:0-2:0,18:0-2:0,18:0-2:0,18:0-2:0,17:0-2:0,17:0-2:0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,25,1,0,J,1,7
bLIcSIyyAuLTIBIQKRyQUw,The Junction Grill,390 Pacific Avenue,Toronto,ON,M6P 2R1,43.6651845,-79.4686334,3.5,33,1,"Coffee & Tea, Sandwiches, Breakfast & Brunch, Desserts, Restaurants, Portuguese, Creperies, Food",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,30,6,0,P,1,7
UrV2WIaiFHRI8xxOZ00g0w,Parlor Foods & Co,333 King Street W,Toronto,ON,M5V,43.6461508,-79.3912498,4,57,0,"Canadian (New), Restaurants, Nightlife, Bars",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17:0-0:0,1/1/1900 0:00,17:0-1:0,17:0-1:0,17:0-2:0,17:0-2:0,17:0-2:0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,89,1,0,V,2,6
DgcWHk1tCo3wEfcX0Ss8ag,Mario & Selina's No Frills,220 Royal York Road,Toronto,ON,M8V 2V7,43.6121861,-79.497828,2.5,10,1,"Pharmacy, Health & Medical, Grocery, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9:0-21:0,9:0-18:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,8:0-19:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,2,0,V,2,7
jWfmC3iXaPLBmrAFfK2QeA,Sakura Japanese Restaurant,4700 Keele Street,Toronto,ON,M3J 2S5,43.7742392,-79.5014316,2,16,1,"Restaurants, Japanese, Food",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,J,2,7
tGA6DQqySVxIs4AN9Op_aQ,Tim Hortons,334 Bloor Street W,Toronto,ON,M5S 1W9,43.6667303,-79.4041099,3,7,1,"Coffee & Tea, Cafes, Restaurants, Food",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,63,4,0,S,1,7
ZJLobjytBCP0RRxhbBkS8Q,Coco Rogue,2097 Yonge Street,Toronto,ON,M4S 2A8,43.7030511,-79.3974157,3.5,3,0,"Chocolatiers & Shops, Food, Specialty Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11:0-2:0,1/1/1900 0:00,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,17:0-2:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,S,2,6
Y1jrsVAWK1bFC_s1CJmICw,Go Topoki,"5 Northtown Way, Unit 5",Toronto,ON,M2N 7A1,43.77488384,-79.41400068,4,90,1,"Korean, Restaurants, Specialty Food, Desserts, Food",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:30,12:0-23:30,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,99,8,0,N,2,7
dZWh_Iwv3EhZU-bKMiSQWA,Starbucks,978 Coxwell Avenue,Toronto,ON,M4C 3G5,43.69599273,-79.32902269,4,7,1,"Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:0-22:0,6:0-21:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-21:0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,75,3,0,C,2,7
doK6H6hraPaVM6X5QE6d7Q,Bluenose Lobster,111 Richmond Street W,Toronto,ON,M5H 3K6,43.6503522,-79.3837951,3,15,1,"Specialty Food, Shopping, Public Markets, Restaurants, Seafood Markets, Seafood, Food",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11:30-22:0,1/1/1900 0:00,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,10:0-22:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,H,2,6
gaSP19bI-CJZ-yRA4lvoUw,Sushi Island,571 College Street,Toronto,ON,M6G 1B2,43.6550859,-79.4128022,2.5,79,0,"Restaurants, Sushi Bars",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15:30-23:0,13:0-23:0,15:30-23:0,15:30-23:0,15:30-23:0,13:0-23:0,13:0-23:0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,69,4,0,G,2,7
v0cl_1amwGypwFIS9-w8zw,Sobeys,207 Queens Quay W,Toronto,ON,M5J 1A7,43.63932576,-79.38052634,3,23,1,"Specialty Food, Grocery, Seafood Markets, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7:0-22:0,8:0-21:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,8:0-21:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,281,14,0,J,2,7
hbCb2z5xmLndisfU03_cCg,Freshly Squeezed,218 Yonge St,Toronto,ON,M5B 2H6,43.653224,-79.3803279,2.5,18,1,"Fruits & Veggies, Juice Bars & Smoothies, Specialty Food, Food",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,1,0,B,2,7
7sTYnCrftf2IG0-4x3CDeA,Reyna,111 Richmond Street W,Toronto,ON,M5H 3K6,43.6503522,-79.3837951,3,8,1,"Salad, Shopping, Public Markets, Mediterranean, Tapas/Small Plates, Spanish, Food, Restaurants, Nightlife, Cocktail Bars, Bars",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0:0-0:0,1/1/1900 0:00,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,10:0-21:0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,H,2,6
-7BCZH437U5FjmNJ26llkg,Mr Pide,800 Danforth Avenue,Toronto,ON,M4J 1L6,43.6797669,-79.3416051,4.5,69,1,"Pizza, Specialty Food, Restaurants, Ethnic Food, Turkish, Food",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,136,18,0,J,1,6
yjlrIZ5FtsiYFIn3xiaNIw,Sushi Shop,2564 Yonge Street,Toronto,ON,M4P 2J3,43.7136804,-79.4001255,3.5,18,1,"Restaurants, Japanese, Sushi Bars",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,11:0-20:0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,16,0,0,P,2,7
NdvUzwz3jAM7Hao_UPMu6g,Popeyes Louisiana Kitchen,267 College Street,Toronto,ON,M5T 1R6,43.6576462,-79.399561,2.5,15,1,"Restaurants, Chicken Wings, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,58,6,0,T,1,7
z1GRuIXQS13KgsDE66ILuA,Pancho's Bakery,"1017 Dufferin Street, Toronto",Toronto,ON,M6H 4B5,43.6602533,-79.4354682,4,18,0,"Bakeries, Food",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,3,0,H,1,7
Fc3d4aD3-tiP983Ac7VcIQ,Aronis & Dimitra's Bistro,782 Saint Clair Avenue W,Toronto,ON,M6C 1B6,43.6810863,-79.4293909,3,3,0,"Food, Ethnic Food, Specialty Food",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,C,2,7
wCZyJMCNs4UNlfixpb8RrA,Dineen Outpost,1042 Gerrard Street E,Toronto,ON,M4M 1Z5,43.669083,-79.336748,4,17,1,"Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,M,2,7
KMGI7VvY9oacCsZKHAYIIw,Ross' No Frills,25 Photography Drive,Toronto,ON,M6M 0A1,43.686662,-79.4839293,3,10,1,"Health & Medical, Grocery, Pharmacy, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8:0-22:0,8:0-20:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-21:0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,3,0,M,1,7
Xja69DDoUqbPwFOSB3_Ckw,Slice N Bites,3020 Bathurst Street,Toronto,ON,M6B 3B6,43.7179752,-79.4296919,4.5,3,1,"Restaurants, Kosher, Pizza, Sushi Bars",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-15:0,21:0-0:30,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,2,0,B,2,7
